pagina,titulo,conteudo,status,id_doc
89,(CO) Consulta Correspondência\CO_0055,"COD_TIPO: CO
NUM_ANTDOC: 55
PAGINAÇÃO: 3 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Ribeiro Couto
ONOMÁSTICO: Manuel Bandeira
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Acusa recebimento do catálogo da exposição (MNBA), enviado por Manuel (Bandeira), elogiando o texto escrito por Mário de Andrade e tecendo comentários sobre algumas obras. Compara o ""Retrato de Minha Mãe"" aos retratos dos pintores flamengos; comenta a composição ""Nega Fulô"" e o desenho para um afresco, um ""Homem Sentado"". Pede o envio deste último e, ainda, dois catálogos. Propõe comprar uma paisagem, requerida em carta anterior, para pagar em prestações.
DATA_INICIO: 1939/01/06",sucesso,CO_0055
91,(CO) Consulta Correspondência\CO_0056,"COD_TIPO: CO
NUM_ANTDOC: 56
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Cartão
REMETENTE: Rafael Alberti
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Em papel carta, ilustrado por Rafael Alberti, envia votos de felicitades. Comunica que o editor Losada interessou-se pela publicação dos poemas de Portinari, propondo-se a traduzí-los.
DATA_INICIO: 1962/12/",sucesso,CO_0056
92,(CO) Consulta Correspondência\CO_0057,"COD_TIPO: CO
NUM_ANTDOC: 57
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rafael Alberti
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Pede que Portinari idealize um cartaz para divulgar a 1ª Conferência Sulamericana Pró-Anistia dos presos e exilados políticos da Espanha e Portugal, a realizar-se em São Paulo.
DATA_INICIO: 1959/12/08",sucesso,CO_0057
93,(CO) Consulta Correspondência\CO_0058,"COD_TIPO: CO
NUM_ANTDOC: 58
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Cartão-postal
REMETENTE: Rafael Alberti
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Envia votos de Boas Festas, avisando que breve mandará alguns livros.
DATA_INICIO: 1954/12/16",sucesso,CO_0058
95,(CO) Consulta Correspondência\CO_0059,"COD_TIPO: CO
NUM_ANTDOC: 59
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rafael Alberti
ONOMÁSTICO: Eugenio Luraghi
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Comenta ter enviado longa carta a ele, em Paris, suspeitando que ela não foi recebida, sabedor que Portinari está no Rio. Pergunta sobre a viagem de Portinari à Europa e se resolveu seus problemas com o ""realismo"". Estranha ter sabido que o artista pintou cavalos coloridos. Pede fotos de obras novas. Informa ter escrito uma ""Cantata por la Paz"", que será musicada por um compositor que vive em Paris e enviada ao concurso organizado pelo Comitê Mundial dos Partidários da Paz. Dá e pede notícias dos familiares.
DATA_INICIO: 1950/07/31",sucesso,CO_0059
96,(CO) Consulta Correspondência\CO_0060,"COD_TIPO: CO
NUM_ANTDOC: 60
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rafael Alberti
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa que o Museu de São Paulo convidou-o a dar duas conferências. Numa delas, leria os poemas sobre a pintura, especialmente o poema que dedicou a Portinari.
DATA_INICIO: 1949/08/16",sucesso,CO_0060
97,(CO) Consulta Correspondência\CO_0061,"COD_TIPO: CO
NUM_ANTDOC: 61
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rafael Alberti
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Agradece os 150 pesos uruguaios enviados pelo amigo. Comenta a próxima exposição de Portinari em Punta del Este, em cujo catálogo será publicado um texto, seguido de poema que Alberti dedicou a Portinari. Faz planos para a segunda edição de seu livro ""A pintura"", onde incluiria Portinari, em novo capítulo, sobre pintores posteriores a Picasso.
DATA_INICIO: 1949/01/14",sucesso,CO_0061
98,(CO) Consulta Correspondência\CO_0062,"COD_TIPO: CO
NUM_ANTDOC: 62
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rafael Alberti
ONOMÁSTICO: Jorge Romero Brest
DESTINATARIO: Candido Portinari
MEMO_RESUMO: EDiz estar enviando dois exemplares da revista ""Ver y Estimar"", dirigida por Romero Brest, que trata da exposição de Portinari na Sociedade Hebraica, em Buenos Aires. Convida o pintor para passar o verão em La Gallarda, Punta del Este, onde poderia expor e rever seu mural.
DATA_INICIO: 1948/08/14",sucesso,CO_0062
99,(CO) Consulta Correspondência\CO_0063,"COD_TIPO: CO
NUM_ANTDOC: 63
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rafael Alberti
ONOMÁSTICO: Eusebio Dworkin
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Apresenta os Dworkin, da Legação da Polônia no Brasil, pedindo que Portinari os oriente e ajude, informando que são portadores de cinco autógrafos e também 100 pesos, relativos a vendas na mostra da Hebraica.
DATA_INICIO: 1948/09/",sucesso,CO_0063
100,(CO) Consulta Correspondência\CO_0064,"COD_TIPO: CO
NUM_ANTDOC: 64
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rafael Alberti
ONOMÁSTICO: Eugenio Luraghi
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Comenta ter estado ocupado com conferência que pronunciou na Sociedade Hebraica. Avisa que não foi confirmada a conferência no Museu de Arte Moderna de São Paulo, pedindo que Portinari pocure obter informações. Envia comentários que Eugenio Luraghi dedicou a Portinari, em Milão. Comenta as fotos enviadas, ainda que não muito boas, do painel ""Tiradentes"".
DATA_INICIO: 1949/10/05",sucesso,CO_0064
101,(CO) Consulta Correspondência\CO_0065,"COD_TIPO: CO
NUM_ANTDOC: 65
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rafael Alberti
ONOMÁSTICO: Ginés Parra
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa que desistiu de ministrar as conferências, em São Paulo. Lamenta as dificuldades em empreender uma viagem à Europa. Apresenta um pintor espanhol, Ginés Parra, que gostaria de expor no Brasil. Comenta o projeto de realização de dois filmes sobre Portinari - um curta metragem, com base no poema dele próprio, Alberti, e outro sobre o painel ""Tiradentes"".
DATA_INICIO: 1949/10/29",sucesso,CO_0065
103,(CO) Consulta Correspondência\CO_0066,"COD_TIPO: CO
NUM_ANTDOC: 66
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rafael Alberti
ONOMÁSTICO: Manuel Angeles Ortiz
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Deseja saber se Portinari encontrou-se, no Rio, com o pintor Manolo Angeles, que estava a caminho de Paris, como tantos refugiados da Guerra Civil Espanhola. Alberti, também refugiado, comenta seus problemas longe da pátria. Acusa recebimento de livro de Murilo Mendes, elogiando sua poesia. Envia saudações a Manuel Bandeira também.
DATA_INICIO: 1948/10/22",sucesso,CO_0066
104,(CO) Consulta Correspondência\CO_0067,"COD_TIPO: CO
NUM_ANTDOC: 67
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rafael Alberti
ONOMÁSTICO: Enrique Amorim
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Comenta sobre o quadro ""A Floresta"", pintado por Portinari para os Litman. Informa que Teresa Alberti encontrar-se-á com o pintor em Punta del Este, onde poderá admirar a tela dos Litman, bem como o d' ""A Primeira Missa"". Pergunta por amigos comuns. Reitera convite a Portinari para visitá-los.
DATA_INICIO: 1948/03/09",sucesso,CO_0067
105,(CO) Consulta Correspondência\CO_0068,"COD_TIPO: CO
NUM_ANTDOC: 68
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rafael Alberti
ONOMÁSTICO: Marta A. de Estrin
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Faz-se de mediador de convite para Portinari expor desenhos e gravuras na galeria de arte Viscontea, de Marta Estrin, amiga de Alberti.
DATA_INICIO: 1958/02/10",sucesso,CO_0068
106,(CO) Consulta Correspondência\CO_0069,"COD_TIPO: CO
NUM_ANTDOC: 69
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rafael Alberti
ONOMÁSTICO: Alberto Cavalcanti
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Relata sua viagem à Europa, com especial ênfase à Itália, onde esteve com Luraghi. Informa ter visto o filme sobre o painel ""Tiradentes"", de que gostou bastante. Comenta estar vivendo da venda de seus poemas, ilustrados com desenhos.
DATA_INICIO: 1951/03/23",sucesso,CO_0069
107,(CO) Consulta Correspondência\CO_0070,"COD_TIPO: CO
NUM_ANTDOC: 70
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Bilhete
REMETENTE: Rafael Alberti
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa estar se preparando para embarcar rumo à Europa, esperando encontrá-lo. Avisará quando chegar.
DATA_INICIO: 1950/11/02",sucesso,CO_0070
108,(CO) Consulta Correspondência\CO_0071,"COD_TIPO: CO
NUM_ANTDOC: 71
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rafael Alberti
ONOMÁSTICO: Enrique Amorim
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Comenta sobre a pintura mural que Portinari executou no salão da casa dele, Alberti, em Punta del Este. Diz ter incluído, em seu livro ""Versos e prosas de Punta del Este"", uma crônica a respeito da execução do referido mural. Comenta a viagem de Portinari à Europa e as notícias contadas por Luraghi. Informa ter estado com Enrique Amorim e que vai a Montevidéu com Toño Salazar. Mostra-se desejoso de ir-se de Buenos Aires, pensando na casa de Punta del Este, mas lastima-se dos parcos recursos com que é obrigado a viver.
DATA_INICIO: 1950/05/27",sucesso,CO_0071
109,(CO) Consulta Correspondência\CO_0072,"COD_TIPO: CO
NUM_ANTDOC: 72
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rafael Alberti
ONOMÁSTICO: Graciliano Ramos
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Deseja Boas Festas, informa estar enviando seu novo livro e lamenta os 13 anos de desterro. Fala de seu desejo de encontrar-se com o pintor. Pergunta por Graciliano Ramos.
DATA_INICIO: 1952/12/31",sucesso,CO_0072
110,(CO) Consulta Correspondência\CO_0073,"COD_TIPO: CO
NUM_ANTDOC: 73
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rafael Alberti
ONOMÁSTICO: María Rosa Oliver
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Relata as dificuldades para conseguir passaporte na Argentina, sendo ele exilado político. Comenta sobre a situação política da América do Sul. Informa ter recebido notícias de Portinari através de María Rosa, que elogiou a pintura mural que Portinari executou em casa de Alberti, em Punta del Este.
DATA_INICIO: 1952/04/13",sucesso,CO_0073
111,(CO) Consulta Correspondência\CO_0074,"COD_TIPO: CO
NUM_ANTDOC: 74
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rafael Alberti
ONOMÁSTICO: Graciliano Ramos
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Sabedor que Portinari encontra-se enfermo, aconselha o amigo a cuidar-se, trabalhando menos. Acredita que o pintor precisa legar à posteridade uma obra maior que a de Ticiano, precisando de saúde.
Pede fotos ods últimos trabalhos do pintor, pois querem publicar algo sobre ele, na Venezuela. Comenta notícia sobre Graciliano Ramos, enviando saudações à família do escritor.
DATA_INICIO: 1953/05/19",sucesso,CO_0074
112,(CO) Consulta Correspondência\CO_0075,"COD_TIPO: CO
NUM_ANTDOC: 75
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rafael Alberti
ONOMÁSTICO: Jesualdo Sosa
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Agradece o envio, elogiando o catálogo da mostra de Portinari em São Paulo. Cita amigos comuns. Comenta sobre seu trabalho e a situação política da Espanha.
DATA_INICIO: 1954/03/28",sucesso,CO_0075
113,(CO) Consulta Correspondência\CO_0076,"COD_TIPO: CO
NUM_ANTDOC: 76
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Bilhete
REMETENTE: Rafael Alberti
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Envia abraços pelos portadores da carta, amigos e interessados na pintura de Portinari. Comenta o êxito da mostra do pintor sobre Israel, em Buenos Aires.
DATA_INICIO: 1954/06/09",sucesso,CO_0076
114,(CO) Consulta Correspondência\CO_0077,"COD_TIPO: CO
NUM_ANTDOC: 77
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rafael Alberti
ONOMÁSTICO: Manuel Bandeira
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Pede notícias dos trabalhos de Portinari, tendo notado, nele, um certo desinteresse em ir à Tchecoeslováquia. Aconselha que o pintor fique em sua terra, aproveitando tudo que ela lhe dá, para sua pintura. Informa ter recebido carta de Bandeira, mostrando-se receoso de haver algum problema com uma certa ""florzinha"" que Portinari mandou Alberti pintar em uma dedicatória.
DATA_INICIO: 1948/07/23",sucesso,CO_0077
117,(CO) Consulta Correspondência\CO_0078,"COD_TIPO: CO
NUM_ANTDOC: 78
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Lucio Costa
ONOMÁSTICO: Armando Vidal
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa que os painéis de Portinari já foram embarcados e que a escultura de Celso Antonio ficou pronta, um e outro se completando na arquitetura. Avisa que escreveu a Vidal, despreocupando-o quanto à excelência dos painéis.
DATA_INICIO: 1939/04/06",sucesso,CO_0078
118,(CO) Consulta Correspondência\CO_0079,"COD_TIPO: CO
NUM_ANTDOC: 79
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Cartão-postal
REMETENTE: Rafael Alberti
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Sobrevoando o Rio de Janeiro, rumo a Buenos Aires, envia abraços à família Portinari.
DATA_INICIO: 1951/01/07",sucesso,CO_0079
120,(CO) Consulta Correspondência\CO_0080,"COD_TIPO: CO
NUM_ANTDOC: 80
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Rafael Alberti
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Felicita Portinari pela magnífica inauguração.
DATA_INICIO: 1948/  /",sucesso,CO_0080
121,(CO) Consulta Correspondência\CO_0081,"COD_TIPO: CO
NUM_ANTDOC: 81
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Rafael Alberti
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Recomendam (a carta é assinada por várias pessoas) um escritor mexicano (nome ilegível), que leva abraços de todos.
DATA_INICIO: 1953/05/",sucesso,CO_0081
122,(CO) Consulta Correspondência\CO_0082,"COD_TIPO: CO
NUM_ANTDOC: 82
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Cartão-postal
REMETENTE: Rafael Alberti
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Pede notícias de Portinari, comentando que tem sabido dos triunfos recentes dele, pelos jornais. Deseja feliz ano à família Portinari.
DATA_INICIO: 1957/12/",sucesso,CO_0082
124,(CO) Consulta Correspondência\CO_0083,"COD_TIPO: CO
NUM_ANTDOC: 83
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Alexandre de Albuquerque
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Alexandre, um dos fundadores da Sociedade Paulista de Belas Artes, cumprimenta Portinari, pelo prêmio do Carnegie Institute, em 1935. Comenta que a Pinacoteca de São Paulo lhe agradecerá, um dia, por ter comprado (para ela) um quadro de Portinari. Lamenta a má organização do Salão Paulista de Belas Artes.
DATA_INICIO: 1936/02/09",sucesso,CO_0083
126,(CO) Consulta Correspondência\CO_0084,"COD_TIPO: CO
NUM_ANTDOC: 84
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Georgina de Albuquerque
ONOMÁSTICO: Lucílio de Albuquerque
DESTINATARIO: Maria Portinari
MEMO_RESUMO: Agradeço o texto escrito por Portinari, em homenagem aos 15 anos de falecimento de Lucílio Albuquerque, a ser lido na Rádio Roquete Pinto.
DATA_INICIO: 1954/04/14",sucesso,CO_0084
127,(CO) Consulta Correspondência\CO_0085,"COD_TIPO: CO
NUM_ANTDOC: 85
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta Circular
REMETENTE: Georgina de Albuquerque
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa sobre a realização de um Congresso de Artes Plásticas, em Veneza, devendo a Delegação do Brasil ser formada por quatro artistas. Pergunta se Portinari deseja fazer parte da Delegação, listando hotéis onde podem ser solicitadas acomodações.
DATA_INICIO: 1954/07/20",sucesso,CO_0085
128,(CO) Consulta Correspondência\CO_0086,"COD_TIPO: CO
NUM_ANTDOC: 86
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Lucílio de Albuquerque
ONOMÁSTICO: Gustavo Capanema
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Lamenta não poder admirar os trabalhos de Portinari no Ministério da Educação, por motivo de saúde, e pede que o pintor interfira, a seu favor, junto a Gustavo Capanema, numa proposta de aquisição, pelo MNBA, do seu (de Lucílio) quadro ""Retrato"".
DATA_INICIO: 1938/12/01",sucesso,CO_0086
129,(CO) Consulta Correspondência\CO_0087,"COD_TIPO: CO
NUM_ANTDOC: 87
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Paulo de Medeiros e Albuquerque
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Lembra a Portinari que é o repórter que entrevistou-o para a revista ""Dom Casmurro"", ocasião em que o pintor prometeu enviar-lhe reprodução de um quadro seu. Reclama a promessa feita, incluindo pedido de autógrafo na reprodução, informando estar preparando álbum de pintores das 3 Américas, onde Portinari seria destaque.
DATA_INICIO: 1941/11/14",sucesso,CO_0087
130,(CO) Consulta Correspondência\CO_0088,"COD_TIPO: CO
NUM_ANTDOC: 88
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Maria Aldunate C.
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa que Portinari receberá exemplares da ""Revista de Arte"" da Faculdade de Belas Artes de Santiago do Chile, pelo prazo de um ano.
DATA_INICIO: 1938/09/27",sucesso,CO_0088
131,(CO) Consulta Correspondência\CO_0089,"COD_TIPO: CO
NUM_ANTDOC: 89
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Vera Pacheco Jordão
ONOMÁSTICO:  Lischine
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Fala do balé que vai enviar a Lischine e que precisa de duas reproduções para o Colonel de Basil conhecer a obra de Portinari. Comenta que Mignone vai fazer a música e que vai enviar a Toscanini a partitura de três músicas suas.
DATA_INICIO: 1941/01/10",sucesso,CO_0089
132,(CO) Consulta Correspondência\CO_0090,"COD_TIPO: CO
NUM_ANTDOC: 90
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Alencastro Guimarães
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Comunica a Portinari que mão encontrou as tabuinhas próprias para pintura que lhe foram encomndadas e, por isso, envia as que pode encontrar.
DATA_INICIO: 1950/05/18",sucesso,CO_0090
133,(CO) Consulta Correspondência\CO_0091,"COD_TIPO: CO
NUM_ANTDOC: 91
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Miguel Salinas Alias
ONOMÁSTICO: null
DESTINATARIO: Maria Portinari
MEMO_RESUMO: Solicita dinheiro para comprar passagem para São Paulo, onde requereu e deve receber benefício a que tem direito no I.A.P.I.
DATA_INICIO: 1952/09/17",sucesso,CO_0091
135,(CO) Consulta Correspondência\CO_0092,"COD_TIPO: CO
NUM_ANTDOC: 92
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Violeta Corrêa de Azevedo
ONOMÁSTICO: Fernando Sabóia
DESTINATARIO: Maria Portinari
MEMO_RESUMO: Trata de sua viagem pelos Estados Unidos, comentando ter visto um quadro de Portinari em casa de um primo, Fernando Sabóia, que adorou!
DATA_INICIO: 1941/11/28",sucesso,CO_0092
137,(CO) Consulta Correspondência\CO_0093,"COD_TIPO: CO
NUM_ANTDOC: 93
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Violeta Corrêa de Azevedo
ONOMÁSTICO: null
DESTINATARIO: Maria Portinari
MEMO_RESUMO: Convida os Portinaris para um jantar íntimo, com outros casais brasileiros.
DATA_INICIO: 19--/  /",sucesso,CO_0093
138,(CO) Consulta Correspondência\CO_0094,"COD_TIPO: CO
NUM_ANTDOC: 94
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Cartão
REMETENTE: Carlos Washington Aliseris
ONOMÁSTICO: Pedro Figari
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Comenta que o Chefe da Divisão de Cooperação Intelectual e a Divisão de Ralações Culturais do Uruguai estão programando exposição de Figari no Rio de Janeiro.
DATA_INICIO: 1936/  /",sucesso,CO_0094
140,(CO) Consulta Correspondência\CO_0095,"COD_TIPO: CO
NUM_ANTDOC: 95
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Cartão
REMETENTE: Carlos Washington Aliseris
ONOMÁSTICO: null
DESTINATARIO: Maria Portinari
MEMO_RESUMO: Envia felicitações aos Portinaris.
DATA_INICIO: 1944/01/01",sucesso,CO_0095
142,(CO) Consulta Correspondência\CO_0096,"COD_TIPO: CO
NUM_ANTDOC: 96
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Cartão
REMETENTE: Carlos Washington Aliseris
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Avisa de sua chegada, envia votos de bom 1947 e oferece sua residência em Copacabana.
DATA_INICIO: 1946/12/",sucesso,CO_0096
144,(CO) Consulta Correspondência\CO_0097,"COD_TIPO: CO
NUM_ANTDOC: 97
PAGINAÇÃO: 6 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Carlos Washington Aliseris
ONOMÁSTICO: Elena Sansinueva de Elizalde
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Lamenta não poder comparecer ao carnaval carioca, estimula Portinari ao trabalho com afrescos, pede conselhos sobre sua próxima viagem à Europa. Encoraja Portinari a expor no Uruguai e em Buenos Aires, com uma conferência de Mário de Andrade, pedindo confirmação, para que seja conversado com o Embaixador Lucillo Bueno. Dá notícias de Raquelita e de Elena. Comenta a inércia do movimento artístico local, admitindo sua predisposição a não fazer nada. Relata ter sido detido por pintar na Avenida Alem, por estar atrpalhando a circulação na rua. Tece considerações sobre suas dificuldades de realização artística.
DATA_INICIO: 1936/02/15",sucesso,CO_0097
